Ensembl Gene ID	Gene ID	Ensembl Transcript ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
ENSG00000004455.16	AK2	ENST00000491241.1	0	0	2.515	0	0	1.53	2.21	0	0	0	6.23	6.8	0	0	0	0	0	0	0	0	1.78	1.78	1.685	1.99	2.155	1.9	2.205	1.72	1.63	1.75	3.21	0	0	2.4	2.23	1.83	1.52	2.945	0	2.09	2.44	0	3.35	2.33	0	1.65	2.26	1.57	1.71	1.58	5.39	2.865	2.01	0
ENSG00000004455.16	AK2	ENST00000548033.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16	31.535	0	0	0	0	0	4.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004455.16	AK2	ENST00000550338.5	9.99	6.89	4.035	6.25	6.715	6.52	5.86	5.67	4.73	4.84	13.68	15.5	6.02	6.78	6.22	7.43	4.5	5.39	17.48	9.36	8.17	4.97	5.7	5.71	5.88	5.52	4.01	5.23	2.06	5.52	5.82	6.98	6.04	5.16	7.41	1.55	5.505	3.685	12.43	12.47	7.155	0	7.15	4.8	3.565	4.22	3.48	2.56	2.59	6.33	7.56	6.925	4.28	0
ENSG00000004455.16	AK2	ENST00000626911.1	0	0	0	0	0	0	0	0	0	0	4.31	4.36	0	0	0	0	0	0	4.59	0	0	0	0	0	0	0	0	0	0	0	3.23	0	0	0	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004848.7	ARX	ENST00000379044.4	0	0	0	0	0	0	0	3.38	7.13	4.4	0	0	5.93	6.52	2.53	1.84	4.455	3.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.52	0	63.005	0	0	0	0	0	0	0	0	4.23	0	0	0	0
ENSG00000004864.13	SLC25A13	ENST00000265631.9	8.19	7.85	11.115	4.52	6.385	6.58	6.91	2.475	2.095	3.055	3.55	3.75	2.32	2.28	3.25	4.44	2.325	2.95	11.95	5.71	8.02	5.43	8.615	7.91	9.405	5.67	9.21	5.55	7.49	5.58	8.72	3.19	2.23	7.95	8.86	26.335	8.325	6.46	2.88	9.05	7.31	3.16	8.68	8.15	9.345	10.89	9.34	9.09	6.06	6.98	8.92	7.1	7.545	0
ENSG00000004864.13	SLC25A13	ENST00000472162.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004864.13	SLC25A13	ENST00000492869.1	1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.865	1.71	0	0	1.61	0	0	0	0	1.68	1.82	0	0	0	0	0	0	0	0
ENSG00000004864.13	SLC25A13	ENST00000494085.1	2.01	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	1.65	0	0	0	0	0	2.47	0	0	0	0	2.02	2.25	0	0	1.94	1.62	0	1.64	1.56	2.525	3.01	1.71	2.45	0	0	1.81	1.515	0	0
ENSG00000004939.13	SLC4A1	ENST00000262418.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89	7.655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.78
ENSG00000004939.13	SLC4A1	ENST00000399246.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004939.13	SLC4A1	ENST00000471005.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004939.13	SLC4A1	ENST00000497360.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99
ENSG00000004939.13	SLC4A1	ENST00000631130.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.82	22.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.52
ENSG00000005339.14	CREBBP	ENST00000262367.9	14.8	11.19	7.195	16.21	13.08	18.07	15.93	3.96	4.91	4.84	21.34	23.96	7.93	6.51	4.04	4.565	5.135	3.99	4.1	3.53	13.93	8.485	8.825	16.92	21.79	15.73	10.74	14.62	9.69	14.13	17.93	5.68	4.055	4.72	5.885	4.475	12.945	10.68	9.18	17.98	20.19	4.82	11.05	13.22	15.68	16.83	13.06	14.42	7.32	16.17	17.87	23.495	15.2	4.74
ENSG00000005339.14	CREBBP	ENST00000382070.7	0	0	0	0	0	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.83	3.085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0
ENSG00000005339.14	CREBBP	ENST00000571763.5	2.67	1.94	0	1.885	1.57	1.88	2.58	0	0	0	3.23	3.74	0	0	0	0	0	0	0	0	2.68	0	0	3.51	2.805	2.04	0	1.89	0	1.69	2.03	0	0	0	0	0	2.73	2.205	0	4.45	3.625	0	2.28	2.85	2.81	2.86	1.99	2.09	0	1.63	4.41	3.77	3.34	0
ENSG00000005339.14	CREBBP	ENST00000572134.1	0	0	0	0	0	2.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86	0	0	0	0	0	0	0	1.59	0	1.805	0	0	0	0	0	0	0	0	20.62	0	1.59	0	0
ENSG00000005339.14	CREBBP	ENST00000575237.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000302539.8	0	0	0	0	0	0	0	0	2.745	1.825	22.72	27.16	6.27	4.81	1.5	1.965	2.035	0	1.72	0	0	0	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.055	14.89	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000389817.7	0	0	0	0	0	0	0	0	3.02	2.115	15.81	18.4	5.85	4.66	1.64	2.04	2.235	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86	13.15	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000524561.1	0	0	0	0	0	0	0	0	0	0	14.01	17.32	3	1.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33	8.06	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000525022.1	0	0	0	0	0	0	0	0	0	0	4.88	5.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000526037.5	0	0	0	0	0	0	0	5.08	9.575	5.675	43.42	42.93	12.82	11.58	6.71	6.345	5.24	4.76	4.83	3.16	0	0	0	2.93	0	0	0	0	0	0	0	0	0	0	0	0	1.77	0	0	1.5	0	4.225	27.6	0	0	0	0	0	2.54	0	2.2	0	0	0
ENSG00000006071.12	ABCC8	ENST00000526168.5	0	0	0	0	0	0	0	4.85	8.895	5.915	30.33	28.92	13	10.9	6.05	5.085	5.53	4.44	4.16	3.26	0	0	0	2.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41	21.62	0	0	0	0	0	2.73	0	1.72	0	0	0
ENSG00000006071.12	ABCC8	ENST00000526921.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.865	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000527905.5	0	0	0	0	0	0	0	0	0	0	8.9	11.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000528202.5	0	0	0	0	0	0	0	0	0	0	3.55	5.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000528374.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.055	1.52	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000529967.5	0	0	0	0	0	0	0	0	0	0	7.48	10.85	2.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000531642.5	0	0	0	0	0	0	0	0	0	0	5.17	6.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000531911.1	0	0	0	0	0	0	0	0	0	0	0	1.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000532220.1	0	0	0	0	0	0	0	0	1.615	0	17.22	21.57	4.03	2.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.92	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000635881.1	0	0	0	0	0	0	0	0	0	0	3.88	5.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006744.18	ELAC2	ENST00000338034.8	13.5	10.09	16.29	14.71	12.975	16.09	14.3	3.12	4.355	4.215	10.81	10.56	6.29	6.32	2.95	3.51	4.615	3.15	5.24	3.25	11.78	15.675	18.845	11.65	12.345	14.75	10.52	17.53	12.42	18.53	16.41	6.5	7.16	4.62	4.96	3.52	9.575	9.68	12.93	13.96	10.915	3.26	7.18	9.46	11.355	12.88	10.73	13.69	7.61	13.27	11.65	15.52	11.93	0
ENSG00000006744.18	ELAC2	ENST00000395962.6	6.87	6.74	13.51	6.12	6.87	6.82	6.95	4.4	6.405	5.645	4.67	5.08	7.88	7.87	4.08	4.82	5.495	4.68	4.73	4.62	6.26	9.15	12.46	4.04	4.965	8.6	7.44	10.3	8.54	11.21	4.36	5.92	8.47	5.49	7.035	5.345	4.985	6.24	11.07	4.72	4.385	4.03	5.13	8.01	5.84	6.35	6.66	8.95	6.6	11.1	7.04	5.875	5.26	0
ENSG00000006744.18	ELAC2	ENST00000465825.5	3.31	2.03	2.3	2.05	2.04	1.71	2.48	0	0	0	3.48	3.69	1.52	0	0	0	0	0	0	0	3.19	0	1.605	2.68	2.805	2.41	2.15	2.44	2	2.36	2.57	0	0	0	1.745	1.86	2.88	2.03	0	3.65	2.275	0	2.94	3.6	3.85	3.87	2.88	6.11	1.64	4.75	3.47	2.875	2.53	0
ENSG00000006744.18	ELAC2	ENST00000480891.5	1.7	1.61	1.63	1.68	0	0	1.73	0	0	0	1.76	1.98	0	0	0	0	0	0	1.74	0	1.76	0	0	1.93	2.585	1.67	0	1.74	0	1.67	1.52	0	0	0	1.845	1.57	1.74	0	0	3.18	2.085	0	2.79	3.05	1.89	1.99	0	2.89	0	3.21	2.47	1.975	2.04	0
ENSG00000006744.18	ELAC2	ENST00000487229.6	2.83	1.98	2.265	2.48	2.245	2.54	3.14	1.67	1.875	1.75	3.82	3.86	2.04	1.84	1.82	2.12	2.1	2.07	0	1.69	2.91	0	1.655	2.51	3.325	2.76	1.98	3.03	2.16	2.88	2.74	1.7	1.605	2.26	2.27	3.535	2.85	2.07	0	3.52	2.515	0	3.18	4.03	3.61	3.72	2.49	3.7	1.83	5.03	3.99	2.885	2.9	0
ENSG00000006744.18	ELAC2	ENST00000491478.5	2.75	2.08	1.955	2.715	2.5	2.49	3.19	0	0	0	3.2	3.23	0	0	0	0	0	0	0	0	2.81	0	2.49	3.57	4.005	2.5	2.52	2.5	2.5	2.55	3.39	0	0	1.56	2.585	0	3.37	2.385	0	3.28	2.95	0	2.2	3.76	3.43	3.22	3.2	5.55	1.78	4	3.68	3.205	3.28	0
ENSG00000006744.18	ELAC2	ENST00000578991.5	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007168.12	PAFAH1B1	ENST00000397193.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.995	19.135	0	0	0	0	0	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127.6	0	0	0	7.3
ENSG00000007168.12	PAFAH1B1	ENST00000397195.9	34.06	27.29	27.585	50.56	47.41	52.62	35.6	28.85	38.85	32.2	112.3	89.58	52.19	65.91	29.41	42.205	37.76	27.24	37.02	31.15	30.66	35.975	23.97	38.45	42	45.08	30.715	42.57	29.48	42.76	40.02	21.17	19.55	16.29	22.79	8.75	39.445	29.065	38.07	48.72	34.9	9.48	41.76	31.4	36.705	38.86	33.78	29.77	20.41	35.56	40.68	50.705	39.47	4.67
ENSG00000007168.12	PAFAH1B1	ENST00000571495.1	8.34	4.08	2.03	7.305	4.985	8.25	4.82	0	0	0	4.94	4.93	0	0	0	0	0	0	0	0	7.12	2.125	4.16	7.25	5.3	4.77	2.615	4.98	2.96	4.19	5.27	2.46	0	1.59	0	0	10.065	3.505	2.91	13.81	5.595	0	3.81	3.8	8.32	9.47	3.4	3.1	1.67	3.83	5.64	7.985	6.86	1.65
ENSG00000007168.12	PAFAH1B1	ENST00000572915.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57	0	0	0	0
ENSG00000007168.12	PAFAH1B1	ENST00000574213.1	2.98	2.5	1.62	2.99	2.53	2.58	3.13	0	0	0	4.19	4.14	0	0	0	0	0	0	1.67	0	2.86	0	2.015	7.27	3.965	2.5	2.15	1.96	2.82	1.89	2.71	1.92	0	1.61	1.685	0	5.6	3.225	0	4.8	3.88	0	3.91	3.19	4.555	4.07	2.86	3.14	0	3.18	4.97	3.41	5.645	0
ENSG00000007168.12	PAFAH1B1	ENST00000574816.5	4.87	3.12	1.815	4.515	2.89	4.82	3.63	0	0	0	3.23	3.2	0	0	0	0	0	0	0	0	4.51	1.615	3.45	4.96	3.92	2.99	2.185	2.61	2.67	2.26	2.06	1.73	0	1.58	2.1	1.79	6.775	2.805	1.57	6.84	3.715	0	2.88	2.83	5.925	6.11	2.83	3.85	1.53	5.88	4.59	4.205	4.99	2.07
ENSG00000007168.12	PAFAH1B1	ENST00000576586.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.41	0	0	0	0
ENSG00000007168.12	PAFAH1B1	ENST00000609078.1	5.48	3.05	0	4.275	2.345	5.4	2.49	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93	12.17	24.25	1.99	2.415	1.99	0	2.01	4.65	1.81	0	0	0	0	0	0	5.695	2.47	2.88	6.25	2.58	0	0	0	4.87	6.28	0	0	0	87.8	2.17	3.285	4.1	6.78
ENSG00000007168.12	PAFAH1B1	ENST00000610190.1	2.41	1.9	0	3.22	2.14	2.07	2.09	0	0	0	2.45	2.91	0	0	0	0	0	0	0	0	2.38	2.38	2.865	3.83	2.55	1.52	1.62	0	1.71	0	2.74	0	0	0	0	0	3.73	1.93	0	3.85	2.015	0	2.22	1.54	3.41	2.68	2.43	1.8	0	2.66	2.49	2.36	3.105	0
ENSG00000007314.12	SCN4A	ENST00000435607.3	8.3	13.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.87	0	0	0	1.51	0	0	0	0	0	0	2.14	4.69	0	0	0
ENSG00000007314.12	SCN4A	ENST00000581514.1	1.78	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008311.14	AASS	ENST00000358954.6	4.26	2.89	0	5.955	5.39	8.48	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85	2.16	0	4.43	5.27	3.43	1.655	6.22	0	6.06	3.66	0	0	0	0	2.16	3.59	1.835	0	6.87	6.45	2.66	1.66	3.69	1.6	1.55	2.01	0	2.02	0	1.93	6.095	2.71	0
ENSG00000008311.14	AASS	ENST00000417368.6	6.38	5.36	2.69	6.245	6.14	8.89	7.12	0	0	0	0	0	1.58	0	0	0	0	0	2.57	0	6.44	7.365	0	7.38	8.895	4.38	2.045	8.3	2.38	7.37	12.2	2.58	2.69	1.68	0	1.645	5.875	3.01	2.54	23.2	19.18	0	3.25	3.48	2.17	2.16	2.6	0	2.03	2.57	4.79	12.395	5.245	0
ENSG00000008311.14	AASS	ENST00000460376.5	5.1	4.5	1.855	4.88	5.385	7.37	5.54	0	0	0	0	0	0	0	0	0	0	0	2.47	0	4.96	3	0	6.44	7.115	3.68	1.98	6.12	1.89	5.6	8.12	1.62	1.65	1.73	0	3.84	5.205	2.22	0	14.6	13.75	2.725	3.14	4.2	1.94	1.83	2.72	1.78	2.32	0	3.56	8.3	4.125	0
ENSG00000008311.14	AASS	ENST00000473553.5	5.41	5.23	2.075	4.02	4.69	5.49	4.18	1.93	0	2.045	0	0	0	0	1.83	1.625	1.725	1.89	4.44	2.32	5.55	2.115	0	5.22	7.59	3	2.01	5.26	2.02	4.55	7.14	1.95	2.265	2.51	2.355	4.765	5.06	1.59	0	13.51	13.135	2.325	3.86	5.18	2.165	2.07	2.53	2.76	2.45	3.37	2.8	6.625	3.725	0
ENSG00000008441.16	NFIX	ENST00000360105.8	32.22	22.25	8.265	61.73	38.21	49.6	29.04	21.295	31.565	22.57	115.2	110.2	41.44	40.49	28.64	18.35	17.125	20.39	36.95	22.97	30.99	35.775	0	43.7	48.945	41.57	18.96	34.28	27.31	30.46	34.62	17.61	10.875	3.27	3.72	5.115	24.94	36.64	57.29	20.54	32.97	3.675	11.46	47.11	41.4	44.45	9.58	4.41	14.2	8.27	23.58	61.115	37.085	0
ENSG00000008441.16	NFIX	ENST00000397661.6	2.96	1.83	0	5.385	3.275	7.65	2.78	0	0	0	3.55	1.87	0	0	0	0	0	0	0	0	2.47	6.34	0	4.77	6.03	3.26	0	2.91	2.3	2.96	4.78	0	0	0	0	0	1.93	3.43	8.16	2.11	2.58	0	0	1.79	2.93	3.63	0	0	0	0	1.72	6.92	2.98	0
ENSG00000008441.16	NFIX	ENST00000586797.5	0	0	0	0	0	0	0	0	0	0	7.06	4.84	0	1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008441.16	NFIX	ENST00000587260.1	0	0	0	4.72	2.445	1.86	1.76	2.84	4.955	3.84	31.97	27.61	7.02	7.75	4.03	2.66	2.72	2.75	6.37	3.45	2.06	1.76	0	5.38	4.33	2.98	1.545	1.65	1.75	1.52	4.03	0	0	0	0	0	0	4.36	0	0	1.91	0	1.84	3.86	3.82	4.16	0	0	2.22	1.62	0	6.6	2.73	0
ENSG00000008441.16	NFIX	ENST00000587760.5	8.29	5.8	2.565	11.63	8.53	15.09	6.57	3.78	3.575	4.625	6.88	4.41	3.02	3.58	3.49	2.445	3.285	3.3	5.89	3.4	7.07	21.27	0	6.93	12.785	5.84	3.115	6.78	6.54	6.05	8.33	4.37	2.025	0	0	0	6.005	9.35	6.28	5.72	8.085	0	0	6.66	8.33	9.41	1.79	0	2.04	0	5.76	10.39	7.73	0
ENSG00000008441.16	NFIX	ENST00000588228.5	0	0	0	0	0	2.02	0	1.52	1.84	0	13.23	11.44	2.38	2.69	1.83	0	0	0	3.72	1.66	0	0	0	0	0	0	0	0	0	0	1.65	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82	2.09	0	0	0	0	0	2.16	0	0
