Ensembl Gene ID	Gene ID	Ensembl Transcript ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
ENSG00000005339.14	CREBBP	ENST00000571763.5	2.67	1.94	0	1.885	1.57	1.88	2.58	0	0	0	3.23	3.74	0	0	0	0	0	0	0	0	2.68	0	0	3.51	2.805	2.04	0	1.89	0	1.69	2.03	0	0	0	0	0	2.73	2.205	0	4.45	3.625	0	2.28	2.85	2.81	2.86	1.99	2.09	0	1.63	4.41	3.77	3.34	0
ENSG00000005339.14	CREBBP	ENST00000572134.1	0	0	0	0	0	2.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86	0	0	0	0	0	0	0	1.59	0	1.805	0	0	0	0	0	0	0	0	20.62	0	1.59	0	0
ENSG00000005339.14	CREBBP	ENST00000575237.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	0	0
ENSG00000006468.13	ETV1	ENST00000242066.9	0	0	0	0	0	0	0	0	0	0	3.05	3.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006468.13	ETV1	ENST00000399357.7	0	0	0	0	0	0	0	0	0	0	37.81	25.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006468.13	ETV1	ENST00000403527.5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006468.13	ETV1	ENST00000403685.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45	0	0	0	0
ENSG00000006468.13	ETV1	ENST00000405192.6	0	0	1.72	0	1.685	0	0	2.345	2.42	2.225	20.67	14.87	1.52	2.1	1.55	0	2.66	1.62	0	1.51	0	0	0	0	0	0	0	0	0	0	0	2.33	1.735	0	0	0	3.32	0	0	2.18	0	0	2.24	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006468.13	ETV1	ENST00000405358.8	0	0	3.99	1.615	2.42	0	0	2.555	3.075	2.605	69.35	43.29	2.11	3.17	1.78	1.8	3.05	1.57	0	1.71	0	2.5	0	0	0	1.68	0	1.93	0	2.41	0	1.95	0	0	0	0	8.135	2.22	0	3.72	0	0	3.05	0	0	0	0	0	0	2.07	2.11	0	0	0
ENSG00000006468.13	ETV1	ENST00000420159.6	0	0	0	0	0	0	0	0	0	0	7.15	9.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006468.13	ETV1	ENST00000430479.5	0	0	0	0	0	0	0	0	0	0	8.1	4.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006468.13	ETV1	ENST00000476355.5	0	0	0	0	0	0	0	0	0	0	4.7	5.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006468.13	ETV1	ENST00000476720.6	0	0	0	0	0	0	0	0	0	0	2.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006468.13	ETV1	ENST00000493831.1	0	0	0	0	0	0	0	0	0	0	3.08	3.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000010072.15	SPRTN	ENST00000295050.11	2.96	2.49	2.065	2.12	2.39	2	2.44	0	0	0	1.88	1.71	0	0	0	0	0	0	2.14	0	2.83	3.78	2.495	2.73	3.05	2.6	2.135	2.21	3.09	2.4	3.02	0	0	0	0	0	2.135	2.535	2.47	2.67	2.125	0	2.15	2.14	3.045	3.26	2.28	2.61	1.6	8.28	2.76	2.995	2.755	0
ENSG00000010361.13	FUZ	ENST00000313777.8	3.48	5.09	8.01	5	5.065	4.05	5.11	5.29	5.25	6.615	5.13	4.71	6.58	7.09	5.09	4.865	6.555	5.85	9.8	6.4	4.68	4.885	2.51	7.07	9.33	7.17	3.65	6.05	3.12	6.04	7.08	2.99	2.2	4.45	5.815	0	4.725	3.335	3.23	8.21	10.29	1.965	8.53	6.89	3.42	2.88	2.99	4.17	3.33	0	7.36	9.88	5.495	0
ENSG00000010361.13	FUZ	ENST00000377092.8	1.58	0	2.345	0	1.6	0	2.03	1.82	2.095	2.11	4.68	4.61	2.68	2.58	1.88	1.83	2.265	1.85	2.76	1.75	1.89	0	0	2.22	2.11	2.08	0	1.9	0	1.69	2.29	0	0	1.72	2.14	0	0	0	0	3.37	2.155	0	2.96	2.5	0	0	0	1.6	0	4.43	3.62	2.09	0	0
ENSG00000010361.13	FUZ	ENST00000525130.5	0	0	0	0	0	0	0	0	0	0	1.91	1.74	1.67	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68	0	0	0	0
ENSG00000010361.13	FUZ	ENST00000525370.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52	0	0	0	0
ENSG00000010361.13	FUZ	ENST00000525800.5	0	0	0	0	0	0	0	0	0	0	1.74	2.12	0	0	0	0	0	0	1.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67	0	1.57	0	0	0	0	0	0	0	0	1.6	0	0
ENSG00000010361.13	FUZ	ENST00000527111.2	0	0	0	0	0	0	0	0	0	0	2.16	2.45	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.005	0	1.65	0	0	0	0	0	0	0	1.56	1.93	0	0
ENSG00000010361.13	FUZ	ENST00000527585.5	0	0	0	0	0	0	0	0	0	0	1.91	1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.535	0	0	0	0	0	0	0	0	0	0	1.65	0	0
ENSG00000010361.13	FUZ	ENST00000527973.1	0	0	0	0	0	0	0	0	0	0	3.07	3.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81	0	0	0	2.16	0	0	0	0	0	0	1.62	0	0	0	0
ENSG00000010361.13	FUZ	ENST00000528094.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.68	0	0	0	0
ENSG00000010361.13	FUZ	ENST00000529634.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.76	0	0	0	0
ENSG00000010361.13	FUZ	ENST00000531017.5	0	0	1.9	0	0	0	0	0	0	0	4.46	5.28	1.59	0	0	0	0	0	1.57	0	1.56	0	0	1.7	2.385	0	0	0	0	0	2.96	0	0	0	1.51	0	0	0	0	3.08	2.615	0	2.83	1.85	0	0	0	1.92	0	2.55	3.11	1.74	0	0
ENSG00000010361.13	FUZ	ENST00000533418.5	2.11	2.04	4.74	1.51	1.815	1.56	3.42	2.185	2.035	2.92	4	5.01	2.78	2.44	2.47	2.725	2.455	2.76	2.72	2.69	2.87	2.275	1.81	0	2.15	2.67	1.835	2.57	0	2.73	3.99	0	1.725	3.55	4	0	2.1	2.445	4.1	3.05	3.03	1.8	3.52	3.17	1.76	1.61	2.25	2.8	2.37	35.71	3.82	2.655	1.695	0
ENSG00000010361.13	FUZ	ENST00000534138.1	0	0	0	0	0	0	0	0	0	0	0	1.87	0	0	0	0	0	0	0	0	0	0	0	0	1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93	0	0	0	0	0	0	7.43	1.54	0	0	0
ENSG00000010671.15	BTK	ENST00000308731.7	3.92	3.14	0	2.03	2.675	0	2.77	0	0	0	0	0	0	0	0	0	0	0	3.01	0	1.91	0	75.6	0	1.745	1.58	2.66	2.04	0	2.18	0	0	0	0	0	0	11.065	2.09	0	2.99	0	0	0	1.65	1.655	1.86	7.25	34.55	0	0	0	0	0	12
ENSG00000010671.15	BTK	ENST00000478995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.07	0	0	0	0	0	0	0	0	0	0	0	0	0	3.445	0	0	0	0	0	0	0	0	0	1.75	5.26	0	0	0	0	0	0
ENSG00000010671.15	BTK	ENST00000488970.1	3.28	1.81	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	0	0	2.21	0	0	0	17.66	0	0	0	1.645	1.51	0	1.5	0	0	0	0	0	0	9.42	0	0	3.2	0	0	0	0	0	1.6	4.3	20.72	0	0	0	0	0	5.3
ENSG00000010704.18	HFE	ENST00000309234.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000010704.18	HFE	ENST00000317896.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000010704.18	HFE	ENST00000357618.9	1.95	1.94	3.57	2.405	2.205	1.8	2.57	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09	5.095	0	2.33	2.51	2.28	1.82	1.95	0	1.77	2.06	0	0	0	0	0	1.64	2.255	0	2.32	2.17	0	0	2.41	0	0	1.64	3.14	1.51	0	2.38	2.255	1.975	0
ENSG00000010704.18	HFE	ENST00000485729.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000012048.20	BRCA1	ENST00000352993.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82	5.475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	1.53	0	5.93	3.34	0	0	0
ENSG00000012048.20	BRCA1	ENST00000357654.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48	6.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75	0	0	0	0
ENSG00000012048.20	BRCA1	ENST00000461574.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22	0	0	0	0
ENSG00000012174.11	MBTPS2	ENST00000379484.9	4.88	4.59	6.255	5.715	5.88	6.34	4.91	1.85	2.545	2	9.07	5.55	2.24	4.07	2.06	2.69	1.735	1.72	4.09	2.2	4.61	13.17	5.64	4.57	5.77	4.15	2.71	4.03	2.68	4.05	5.74	2.64	1.7	1.75	2.5	2.855	3.66	3.735	3.09	5.73	6.46	1.905	3.94	3.6	3.05	3.32	2.4	2.23	2.35	2.23	4.11	6.125	3.955	0
ENSG00000023445.13	BIRC3	ENST00000263464.7	3.08	3.41	0	2.235	3.1	1.92	2.62	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54	0	50.655	1.87	2.355	4.91	5.395	3.77	1.57	3.8	2.25	1.74	0	2.21	2.165	0	9.775	4.875	0	9.42	0	0	1.56	3.28	2.14	2.13	14.76	11	4.48	1.81	2.03	2.41	2.375	0
ENSG00000023445.13	BIRC3	ENST00000526421.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023445.13	BIRC3	ENST00000527336.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56	0	0	0	0	0	0
ENSG00000023445.13	BIRC3	ENST00000532808.5	2.32	2.17	0	0	1.775	0	1.82	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	29.465	1.57	1.925	2.92	4.33	2.78	0	2.58	2.42	0	0	2.74	2.995	0	7.17	3.33	0	6.27	0	0	0	2.06	2.5	2.18	18.85	18.38	5.17	2.22	0	0	0	1.75
ENSG00000037280.15	FLT4	ENST00000261937.10	9.87	12.94	6.935	0	3.22	0	4.29	0	0	3.415	0	0	0	0	0	0	0	3.51	0	0	12.37	0	0	10.56	9.38	3.71	2.83	4.64	2.71	4.47	10.58	1.66	2.32	10.05	10.915	2.035	15.285	1.57	0	3.75	3.365	0	7.59	5.09	2.505	3.1	5.67	15.25	1.89	3.52	28.06	9.365	5.035	0
ENSG00000037280.15	FLT4	ENST00000502603.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77	0	0	0	0	0	0	0	0	0	0	1.86	0	0	3.05	0	0	0
ENSG00000037280.15	FLT4	ENST00000507059.5	1.58	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05	0	0	2.01	1.64	0	0	0	0	0	2.04	0	0	1.94	1.9	0	3.085	0	0	0	0	0	0	0	0	0	0	2.36	0	0	4.85	1.7	0	0
ENSG00000037280.15	FLT4	ENST00000510000.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55	0	0	0
ENSG00000037474.14	NSUN2	ENST00000264670.10	13.23	10.71	11.215	12.53	12.59	14.39	15.74	3.61	3.855	3.995	9.69	8.79	5.34	5.6	3.66	4.51	4.22	3.52	5.07	3.65	12.87	24.44	31	13.27	13.615	13.16	13.71	13.2	15.76	13.58	16.94	5.41	6.835	4.95	10.03	7.575	11.575	12.48	14.6	14.09	12.57	5.685	12.03	11.44	15.86	16.71	15.47	17.23	10.43	16.45	11.81	16.03	14.145	1.7
ENSG00000037474.14	NSUN2	ENST00000502932.1	0	0	0	0	0	0	0	0	0	0	1.7	1.84	0	0	0	0	0	0	0	0	0	0	0	0	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76	1.525	0	0	0	1.955	1.61	1.5	0	0	0	0	0	0	0
ENSG00000037474.14	NSUN2	ENST00000504374.5	0	0	0	1.885	1.505	1.81	2.06	0	0	0	4.51	4.38	0	0	0	0	0	0	1.72	0	0	0	0	3.6	2.09	0	0	0	0	0	0	0	0	0	0	0	1.94	0	0	2.54	1.605	0	1.64	2	0	0	0	0	0	0	1.82	2.045	2.16	0
ENSG00000037474.14	NSUN2	ENST00000505892.5	2.26	1.53	0	0	0	0	1.56	0	0	0	3.25	4.25	0	0	0	0	0	0	0	0	2.23	1.54	0	1.98	2.76	1.72	1.52	2.05	0	1.78	3.17	0	0	0	3.585	0	1.74	0	0	4.05	3.125	0	3.48	2.16	2.19	2.48	1.6	2.15	0	2.18	3.13	3.175	2.05	0
ENSG00000037474.14	NSUN2	ENST00000506139.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.93	9.61	0	0	0	0	0	1.68	1.6	0	0	0	0	0	0	0	1.79	2.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000037474.14	NSUN2	ENST00000507888.1	4.77	4.39	3.075	3.615	3.775	2.85	4.29	0	1.55	1.59	7.95	9.12	2.61	1.8	1.61	1.635	1.595	0	2.16	1.63	5.02	3.87	6.55	7.95	7.62	3.85	4.54	3.57	4.18	3.34	6.61	1.86	0	2.79	1.9	2.97	6.83	4.515	0	7.91	7.66	2.82	5.73	5.53	6.99	5.76	6.53	7.42	3.44	3.88	7.56	6.45	5.845	0
ENSG00000037474.14	NSUN2	ENST00000513888.5	10.55	10.7	8.36	9.17	9.6	7.44	12.46	4.66	5.41	5.455	16.84	16.87	7.62	6.93	6.03	6.46	6.005	4.61	7.17	5.65	11.53	9.31	17.58	17.81	13.155	9.99	11.13	9.33	12.07	8.62	14.13	5.46	4.505	8.23	10.515	12.975	14.01	9.485	4.39	15	14.095	6.755	16.69	15.47	16.495	14.39	14.12	21.34	8.78	14.82	15.2	13.68	13.835	2.5
ENSG00000039068.18	CDH1	ENST00000261769.9	0	0	0	0	0	0	2.16	0	0	0	0	0	0	0	0	0	0	0	0	0	11.58	0	0	0	0	0	29.645	0	62.84	0	1.5	0	0	7.46	11.025	6.93	11.975	39.19	0	6	0	21.76	8.73	18.16	46.98	48.35	25.87	3.31	19.76	0	48.61	0	37.285	0
ENSG00000039068.18	CDH1	ENST00000562118.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.295	0	4.94	0	0	0	0	0	0	0	0	4.685	0	0	0	2.93	0	2.17	2.22	1.88	1.77	0	4.71	0	6.17	0	3.085	0
ENSG00000039068.18	CDH1	ENST00000565810.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27	1.7	0	0	0	0	1.77	0	0	0
ENSG00000039068.18	CDH1	ENST00000621016.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25	0	0	0	0	0	17.045	0	31.5	0	0	0	0	8.37	16.555	11.14	8.41	19.79	0	3.62	0	16.15	8.71	19.94	22.32	20.09	14.96	2.26	19.48	0	34.38	0	18.55	0
ENSG00000042753.11	AP2S1	ENST00000263270.10	64.25	65.3	72.34	59.405	75.33	67.36	49.88	41.105	62.28	43.81	68.22	61.09	73.06	99.39	38.8	51.965	58.145	36	38.05	34.03	57.13	157.1	61.755	51.14	44.225	53.36	51.775	40.87	96.63	40.02	38.15	30.4	24.57	37.72	45.265	33.905	64.295	51.48	33.02	54.41	35.52	17.415	55.36	49.81	72.36	79.82	46.68	72.42	34.63	40.58	48.49	46.66	67.41	22.07
ENSG00000042753.11	AP2S1	ENST00000352203.8	3.08	3.64	3.98	2.925	3.69	2.89	3.52	1.825	2.255	1.585	2.62	2.53	2.71	3.03	1.85	2.19	1.99	0	0	0	2.86	10.75	4.605	3.57	2.385	2.55	2.735	1.97	6	1.98	2.87	1.73	0	2.29	2.745	2.21	3.72	2.86	1.6	2.44	1.775	0	2.69	3.05	3.775	4.16	2.68	3.93	1.93	3.04	2.36	2.355	4.025	1.99
ENSG00000042753.11	AP2S1	ENST00000593442.5	2.95	3.66	4.38	3.475	4.585	3.12	3.54	2.88	3.38	1.95	2.27	2	2.79	3.31	3.18	2.095	2.045	2	0	2.19	3.06	20.955	3.955	5.78	3.415	2.72	3.535	2.3	8.64	2.13	3.15	0	0	2.13	2.565	3.635	3.905	3.145	0	2.75	2.175	1.685	3.38	4.37	6.555	6.36	3.28	5.29	2.82	2.64	3.12	2.965	5.21	1.66
ENSG00000042753.11	AP2S1	ENST00000597020.5	12.55	15.81	25.705	5.72	9.895	6.87	14.51	17.625	20.435	13.775	4.52	8.11	24.92	17.03	17.2	19.04	13.305	13.3	10.33	15.65	13.19	27.355	17.61	4.63	9.66	12.09	13.715	9.08	16	8.97	8.3	12.59	10.995	14.66	20.26	16.175	9.805	14.995	8.4	9.1	7.525	7.445	10.18	19.88	15.99	14.3	13.67	19.45	9.9	8.87	11.72	8.045	10.02	15.7
ENSG00000042753.11	AP2S1	ENST00000597421.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17	0	0	0	0
ENSG00000042753.11	AP2S1	ENST00000598027.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68	0	0	0	0	0	0	0	0	0	0	2.53	0	0	0	0	0	0	0	0	0	0	0	0	2.17	0	0	0	0	0	0
ENSG00000042753.11	AP2S1	ENST00000599990.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.06	0	0	0	0
ENSG00000042753.11	AP2S1	ENST00000601498.5	7.37	7.78	4.885	6.68	8.32	7.66	3.48	2.665	4.9	0	0	0	4.59	5.79	2.63	2.9	1.85	0	0	2.13	5.87	30.62	0	1.86	2.355	2.86	2.3	2.07	11.71	2.33	3.29	0	0	2.02	3.135	0	7.1	4.845	0	2.99	0	0	2.63	9.95	4.31	5.92	2.74	9.11	1.61	10.46	2.64	1.91	7.825	0
