Ensembl Gene ID	Gene ID	Ensembl Transcript ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
ENSG00000001084.10	GCLC	ENST00000229416.10	8.91	7.09	8.5	4.69	5.04	5.29	19.46	6.17	5.75	8.74	5.13	4.19	6.25	7.51	5.99	6.75	8.365	7.7	9.09	8.13	7.86	5.5	5.05	5.65	6.045	11.94	9.43	10.63	12.79	13.16	6.43	2.38	2.35	3.66	3.345	9.25	5.01	7.815	3.11	5.32	3.725	2.9	4.03	8.82	7.27	6.95	13.44	13.18	8.5	3.96	8.79	6.05	10.12	0
ENSG00000001084.10	GCLC	ENST00000504353.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	0	1.74	1.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91	0	0	1.74	0	0	0	0
ENSG00000001084.10	GCLC	ENST00000509541.5	3.31	2.15	2.13	0	0	0	4.73	0	0	2.07	2.93	3.1	1.88	0	1.63	0	2.04	1.58	2.17	1.55	3.01	0	0	2.64	3.08	3.6	3.275	3.17	3.87	3.01	3.39	0	0	0	0	6.63	2.825	3.04	0	3.38	2.92	1.965	3.54	6.62	2.785	2.29	5.16	6.07	3.18	2.91	5.49	2.67	4.54	0
ENSG00000001084.10	GCLC	ENST00000510837.5	1.68	0	0	0	0	0	3.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88	1.66	1.96	0	0	2.15	1.56	0	0	0	0	0	1.525	1.91	1.615	0	1.9	0	0	0	2.25	1.65	0	0	0	0	0	2.25	0	3.51	0
ENSG00000001084.10	GCLC	ENST00000515580.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84	0	0	0	0	0	0	1.65	0	1.815	0
ENSG00000004455.16	AK2	ENST00000354858.10	39.1	42.74	45.05	39.73	39.95	34.84	40.33	11.04	9.36	11.075	15.43	16.93	10.19	11.96	11.13	14.865	9.71	10.8	29.9	19.24	42.9	54.35	70.215	42.63	48.525	33.2	39.13	30.38	49.71	31.66	40.47	39.89	36.085	48.28	64.865	37.46	34.44	42.975	53.85	39.47	33.91	17.635	28.63	40.21	37.865	37.53	35.32	23.71	30.64	55.63	57.95	43.975	47.36	2.55
ENSG00000004455.16	AK2	ENST00000373449.6	19.29	17.47	14.345	12.84	15.565	13.83	17.46	6.165	5.585	6.83	17.01	16.51	6.06	5.89	6.19	7.5	6.46	6.2	10.52	7.67	20.25	29.855	62.985	20.09	22.12	15.87	20.755	15.26	19.21	14.84	20.52	6.22	4.105	21.03	23.405	16.97	20.515	16.23	7.85	24.9	16.905	5.675	15.17	17.03	17.71	18.39	23.64	20.09	13.1	10.66	27.49	20.445	18.07	6.91
ENSG00000004455.16	AK2	ENST00000467905.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.205	7.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004455.16	AK2	ENST00000469238.1	1.5	0	0	0	0	0	0	0	0	0	1.72	2.35	0	0	0	0	0	0	0	0	1.76	0	1.525	2.51	2.205	0	0	0	0	0	1.86	1.61	0	0	1.555	0	1.97	1.67	0	2.33	2.505	0	1.74	1.82	0	1.52	0	0	0	0	3.09	2.01	2.655	0
ENSG00000004455.16	AK2	ENST00000480134.5	4.87	4.76	5.555	3.31	4.175	3.11	2.74	0	0	0	1.58	0	0	0	0	1.54	0	0	2.41	0	5.32	9.115	9.16	2.51	3.01	1.95	4.31	1.84	7.67	2.02	2.74	3.38	3.13	11.98	9.115	5.71	3.74	5.66	0	2.82	1.93	3.645	3.33	3.65	4.205	4.48	4.89	4.66	3.26	0	8.69	2.14	4.53	1.8
ENSG00000004455.16	AK2	ENST00000482191.1	3.36	2.7	4.545	2.825	3.07	3.22	4.5	0	0	1.5	10.02	11.04	2.09	1.76	0	1.92	1.565	0	2.56	1.56	3.91	3.215	3.38	4.47	4.39	3.95	4.41	3.37	2.97	3.45	5.52	1.91	0	4.4	6.25	2.98	3.195	5.605	2.93	4.52	5.095	2.4	6.67	4.5	3.035	3.3	4.45	2.84	3.47	3.6	10.97	5.56	3.955	0
ENSG00000004455.16	AK2	ENST00000491241.1	0	0	2.515	0	0	1.53	2.21	0	0	0	6.23	6.8	0	0	0	0	0	0	0	0	1.78	1.78	1.685	1.99	2.155	1.9	2.205	1.72	1.63	1.75	3.21	0	0	2.4	2.23	1.83	1.52	2.945	0	2.09	2.44	0	3.35	2.33	0	1.65	2.26	1.57	1.71	1.58	5.39	2.865	2.01	0
ENSG00000004455.16	AK2	ENST00000548033.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16	31.535	0	0	0	0	0	4.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004455.16	AK2	ENST00000550338.5	9.99	6.89	4.035	6.25	6.715	6.52	5.86	5.67	4.73	4.84	13.68	15.5	6.02	6.78	6.22	7.43	4.5	5.39	17.48	9.36	8.17	4.97	5.7	5.71	5.88	5.52	4.01	5.23	2.06	5.52	5.82	6.98	6.04	5.16	7.41	1.55	5.505	3.685	12.43	12.47	7.155	0	7.15	4.8	3.565	4.22	3.48	2.56	2.59	6.33	7.56	6.925	4.28	0
ENSG00000004455.16	AK2	ENST00000626911.1	0	0	0	0	0	0	0	0	0	0	4.31	4.36	0	0	0	0	0	0	4.59	0	0	0	0	0	0	0	0	0	0	0	3.23	0	0	0	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004939.13	SLC4A1	ENST00000262418.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89	7.655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.78
ENSG00000004939.13	SLC4A1	ENST00000399246.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004939.13	SLC4A1	ENST00000471005.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004939.13	SLC4A1	ENST00000497360.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99
ENSG00000004939.13	SLC4A1	ENST00000631130.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.82	22.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.52
ENSG00000005073.5	HOXA11	ENST00000006015.3	2.96	0	0	0	0	10.11	19.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.15	0	22.22	50.67	21.98	11.28	0	0	0	0	0	0	0	2.755	0	0	0	3.22	5.39	0	0	0	14.78	0	0	0	0	0	0	0	85.39	10.22	0
ENSG00000005073.5	HOXA11	ENST00000517402.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93	0	0
ENSG00000005381.7	MPO	ENST00000225275.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.375	0	0	0	0	0	0	0	0	0	0	7.05	0	0	0	0	0	6.71
ENSG00000005961.17	ITGA2B	ENST00000262407.5	0	0	0	0	0	0	0	0	0	0	2.29	2.62	0	0	0	0	0	0	0	0	0	0	0	1.55	1.88	0	0	0	0	0	1.65	0	0	0	0	0	3.34	0	0	0	0	0	1.94	0	0	0	0	8.16	0	3.55	3.25	0	0	9.46
ENSG00000005961.17	ITGA2B	ENST00000588098.1	0	0	0	0	0	0	0	0	0	0	3.81	3.82	1.85	0	0	0	0	0	0	0	0	0	0	1.93	2.21	0	0	0	0	0	0	0	0	0	0	0	2.51	0	0	0	0	0	2.03	0	0	0	0	5.46	0	4.24	4.24	0	0	6.92
ENSG00000005961.17	ITGA2B	ENST00000592226.5	0	0	0	0	0	0	0	0	0	0	0	2.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0
ENSG00000005961.17	ITGA2B	ENST00000592462.5	0	0	0	0	0	0	0	0	0	0	1.52	1.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006638.11	TBXA2R	ENST00000375190.8	2.28	2.39	5.05	30.8	20.935	29.94	1.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31	3.64	0	0	3.54	0	4.18	3.03	0	0	2.65	2.155	1.675	3.835	0	0	6.95	0	0	0	1.91	0	0	2.01	5.27	0	0	2.53	3.715	2.155	0
ENSG00000006638.11	TBXA2R	ENST00000411851.3	0	0	0	4.14	2.525	3.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007933.12	FMO3	ENST00000367755.8	23.81	5.3	4.37	4.56	3.94	3.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15	0	0	0	0	0	0	3.02	3.73	3.04	10.02	1.76	0	5.59	0	132.9	17.545	3.27	1.63	3.39	0	0	4.01	0	0	3.22	1.65	0	0	0	2.62	0	0	0
ENSG00000007933.12	FMO3	ENST00000478457.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007933.12	FMO3	ENST00000530212.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007933.12	FMO3	ENST00000534514.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008311.14	AASS	ENST00000358954.6	4.26	2.89	0	5.955	5.39	8.48	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85	2.16	0	4.43	5.27	3.43	1.655	6.22	0	6.06	3.66	0	0	0	0	2.16	3.59	1.835	0	6.87	6.45	2.66	1.66	3.69	1.6	1.55	2.01	0	2.02	0	1.93	6.095	2.71	0
ENSG00000008311.14	AASS	ENST00000417368.6	6.38	5.36	2.69	6.245	6.14	8.89	7.12	0	0	0	0	0	1.58	0	0	0	0	0	2.57	0	6.44	7.365	0	7.38	8.895	4.38	2.045	8.3	2.38	7.37	12.2	2.58	2.69	1.68	0	1.645	5.875	3.01	2.54	23.2	19.18	0	3.25	3.48	2.17	2.16	2.6	0	2.03	2.57	4.79	12.395	5.245	0
ENSG00000008311.14	AASS	ENST00000460376.5	5.1	4.5	1.855	4.88	5.385	7.37	5.54	0	0	0	0	0	0	0	0	0	0	0	2.47	0	4.96	3	0	6.44	7.115	3.68	1.98	6.12	1.89	5.6	8.12	1.62	1.65	1.73	0	3.84	5.205	2.22	0	14.6	13.75	2.725	3.14	4.2	1.94	1.83	2.72	1.78	2.32	0	3.56	8.3	4.125	0
ENSG00000008311.14	AASS	ENST00000473553.5	5.41	5.23	2.075	4.02	4.69	5.49	4.18	1.93	0	2.045	0	0	0	0	1.83	1.625	1.725	1.89	4.44	2.32	5.55	2.115	0	5.22	7.59	3	2.01	5.26	2.02	4.55	7.14	1.95	2.265	2.51	2.355	4.765	5.06	1.59	0	13.51	13.135	2.325	3.86	5.18	2.165	2.07	2.53	2.76	2.45	3.37	2.8	6.625	3.725	0
ENSG00000008441.16	NFIX	ENST00000360105.8	32.22	22.25	8.265	61.73	38.21	49.6	29.04	21.295	31.565	22.57	115.2	110.2	41.44	40.49	28.64	18.35	17.125	20.39	36.95	22.97	30.99	35.775	0	43.7	48.945	41.57	18.96	34.28	27.31	30.46	34.62	17.61	10.875	3.27	3.72	5.115	24.94	36.64	57.29	20.54	32.97	3.675	11.46	47.11	41.4	44.45	9.58	4.41	14.2	8.27	23.58	61.115	37.085	0
ENSG00000008441.16	NFIX	ENST00000397661.6	2.96	1.83	0	5.385	3.275	7.65	2.78	0	0	0	3.55	1.87	0	0	0	0	0	0	0	0	2.47	6.34	0	4.77	6.03	3.26	0	2.91	2.3	2.96	4.78	0	0	0	0	0	1.93	3.43	8.16	2.11	2.58	0	0	1.79	2.93	3.63	0	0	0	0	1.72	6.92	2.98	0
ENSG00000008441.16	NFIX	ENST00000586797.5	0	0	0	0	0	0	0	0	0	0	7.06	4.84	0	1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008441.16	NFIX	ENST00000587260.1	0	0	0	4.72	2.445	1.86	1.76	2.84	4.955	3.84	31.97	27.61	7.02	7.75	4.03	2.66	2.72	2.75	6.37	3.45	2.06	1.76	0	5.38	4.33	2.98	1.545	1.65	1.75	1.52	4.03	0	0	0	0	0	0	4.36	0	0	1.91	0	1.84	3.86	3.82	4.16	0	0	2.22	1.62	0	6.6	2.73	0
ENSG00000008441.16	NFIX	ENST00000587760.5	8.29	5.8	2.565	11.63	8.53	15.09	6.57	3.78	3.575	4.625	6.88	4.41	3.02	3.58	3.49	2.445	3.285	3.3	5.89	3.4	7.07	21.27	0	6.93	12.785	5.84	3.115	6.78	6.54	6.05	8.33	4.37	2.025	0	0	0	6.005	9.35	6.28	5.72	8.085	0	0	6.66	8.33	9.41	1.79	0	2.04	0	5.76	10.39	7.73	0
ENSG00000008441.16	NFIX	ENST00000588228.5	0	0	0	0	0	2.02	0	1.52	1.84	0	13.23	11.44	2.38	2.69	1.83	0	0	0	3.72	1.66	0	0	0	0	0	0	0	0	0	0	1.65	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82	2.09	0	0	0	0	0	2.16	0	0
ENSG00000008441.16	NFIX	ENST00000590027.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05	0	0	0	0
ENSG00000008441.16	NFIX	ENST00000592199.5	2.04	0	0	2.215	1.54	2.61	1.55	0	0	0	1.69	2.41	1.76	0	0	0	0	0	0	0	2	2.27	0	0	2	1.5	0	0	1.89	0	0	0	0	0	0	0	0	2.82	3.76	0	1.875	0	0	1.59	2.965	3.3	0	0	0	0	0	2.59	1.82	0
ENSG00000010610.9	CD4	ENST00000011653.8	22.22	17.76	7.345	11.425	10.58	4.05	6.5	4.395	4.435	4.155	0	1.52	3.87	3.65	4.39	4.175	3.155	4.09	8.28	5.41	9.72	0	0	4.23	6.29	4.9	8.455	4.61	3.49	4.58	7.9	3.76	1.56	5.01	5.67	15.615	53.56	4.87	0	11.17	4.66	1.83	4.8	4.4	4.88	5.74	15.84	81.79	3.26	2.53	6.75	3.755	4.94	12.49
ENSG00000010610.9	CD4	ENST00000544344.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.685	0	0	0	0	0	2.06	0	0	0	0	2.19	0	0	0	0	0	0
ENSG00000010671.15	BTK	ENST00000308731.7	3.92	3.14	0	2.03	2.675	0	2.77	0	0	0	0	0	0	0	0	0	0	0	3.01	0	1.91	0	75.6	0	1.745	1.58	2.66	2.04	0	2.18	0	0	0	0	0	0	11.065	2.09	0	2.99	0	0	0	1.65	1.655	1.86	7.25	34.55	0	0	0	0	0	12
ENSG00000010671.15	BTK	ENST00000478995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.07	0	0	0	0	0	0	0	0	0	0	0	0	0	3.445	0	0	0	0	0	0	0	0	0	1.75	5.26	0	0	0	0	0	0
ENSG00000010671.15	BTK	ENST00000488970.1	3.28	1.81	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	0	0	2.21	0	0	0	17.66	0	0	0	1.645	1.51	0	1.5	0	0	0	0	0	0	9.42	0	0	3.2	0	0	0	0	0	1.6	4.3	20.72	0	0	0	0	0	5.3
ENSG00000010704.18	HFE	ENST00000309234.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000010704.18	HFE	ENST00000317896.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000010704.18	HFE	ENST00000357618.9	1.95	1.94	3.57	2.405	2.205	1.8	2.57	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09	5.095	0	2.33	2.51	2.28	1.82	1.95	0	1.77	2.06	0	0	0	0	0	1.64	2.255	0	2.32	2.17	0	0	2.41	0	0	1.64	3.14	1.51	0	2.38	2.255	1.975	0
ENSG00000010704.18	HFE	ENST00000485729.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011198.7	ABHD5	ENST00000458276.6	20.25	25.83	8.535	7.94	9.115	6.49	13.62	2.925	2.93	3.44	4.61	4.6	3.13	3.12	2.82	3.4	3	2.79	13.17	5.6	16.26	15.635	5.38	5.49	5.8	5.94	7.48	9.39	21.07	10.27	5.43	5.18	4.495	5.92	7.54	4.71	16.52	21.93	6.3	7.39	4.11	4.5	5.27	6.66	29.73	28.33	6.49	7.76	6.47	12.94	10.73	4.875	13.805	25.94
ENSG00000011198.7	ABHD5	ENST00000463153.1	1.58	2.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72	0	0	0	0	0	0	0	3.025	2.8	0	1.57	0	1.6	0	0	0	4.61
ENSG00000013375.15	PGM3	ENST00000283977.8	2.88	2.5	1.69	3.045	2.675	1.72	2.09	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67	5.44	1.625	2.66	2.385	0	0	0	2.42	0	2.14	0	0	0	0	2.56	2.155	2.905	0	2.9	2.245	2.76	5.98	3.29	1.825	2.18	0	0	0	6.69	2.04	2.38	2.44	0
ENSG00000013375.15	PGM3	ENST00000504780.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0
ENSG00000013375.15	PGM3	ENST00000505470.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000013375.15	PGM3	ENST00000506587.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23	0	0	0	0
ENSG00000013375.15	PGM3	ENST00000507404.1	0	0	0	0	0	0	0	0	0	0	0	1.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.575	0	2.42	0	0	0	0	0	0	0	0	0	0	0
ENSG00000013375.15	PGM3	ENST00000509219.1	0	0	0	1.86	0	0	0	0	0	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	1.75	2.195	0	0	0	0	0	0	0	0	0	0	0	1.845	1.66	0	1.57	1.885	0	3.81	2.45	0	0	0	0	0	2.66	1.66	1.535	1.505	0
ENSG00000013375.15	PGM3	ENST00000512866.5	1.99	2.1	1.895	1.635	1.655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.06	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14	0	0	0	1.53	0	0	0	0	0	0	0	3.16	0	0	0	0
ENSG00000013375.15	PGM3	ENST00000513973.5	6.99	8.56	8.24	8.335	8.38	5.56	5.32	3.755	3.985	4.17	11.66	11.39	4.32	4.41	3.56	4.56	4.19	3.61	4.77	4.45	6.19	13.735	4.865	8.41	9.865	3.94	4.78	4.02	3.78	3.55	8.14	3.56	1.72	3.42	4.565	5.55	9.78	8.965	0	7.24	10.005	9.68	16.76	13.21	4.29	4.31	5.89	5.62	5.17	5.95	8.44	8.025	6.33	0
