Ensembl Gene ID	Gene ID	Ensembl Transcript ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
ENSG00000004399.12	PLXND1	ENST00000512744.5	17.15	17.86	6.085	7.195	13.445	8.61	5.68	2.63	3.215	2.03	0	0	5.08	3.94	2.12	2.25	1.75	2.5	4.67	3.7	13.94	6.01	0	12.59	12.64	3.57	3.91	4.7	2.45	4.33	9.44	5.77	3.88	4.83	8.805	0	16.5	3.37	0	11.59	3.13	1.66	3.16	5.6	3.5	4.18	5.83	12.94	2.7	2.58	9.26	9.25	7.27	1.98
ENSG00000004399.12	PLXND1	ENST00000512807.1	11.42	7.67	4.06	4.51	7.345	3.9	4.68	0	0	0	0	0	1.99	0	0	0	0	0	2.26	0	8.82	3.55	0	7.01	9.345	3.4	3.065	4.18	1.84	4.01	6.04	3.25	2.83	2.84	3.91	0	13.95	2.89	0	10.61	2.56	0	2.35	3.99	2.5	2.63	5.02	10.02	2.12	1.77	6.44	8.18	5.09	0
ENSG00000004399.12	PLXND1	ENST00000514990.1	6.63	5.07	2.115	4.035	5.195	3.55	3.3	0	0	0	0	0	1.53	0	0	0	0	0	1.65	0	5.2	2.585	0	6.66	5.78	2.28	1.64	2.56	0	2.38	4.09	2.87	1.64	1.75	2.405	0	7.885	1.9	0	7.31	1.67	0	0	2.69	0	0	2.31	3.03	0	0	4.99	5.915	4.355	0
ENSG00000007314.12	SCN4A	ENST00000435607.3	8.3	13.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.87	0	0	0	1.51	0	0	0	0	0	0	2.14	4.69	0	0	0
ENSG00000007314.12	SCN4A	ENST00000581514.1	1.78	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000009830.11	POMT2	ENST00000261534.8	3.86	3.42	5.9	3.51	3.945	3.82	5.31	3.155	3.25	3.755	5.82	6.37	4.38	3.89	3.01	3.415	3.145	3.49	3.79	3.22	4.19	6.145	0	5.35	6.535	5.53	3.805	4.74	2.77	4.83	5.78	2.17	1.765	3.01	4.065	0	4.155	3.78	5.86	5.55	4.31	2.45	8.21	5.19	3	3.2	3.34	3.02	2.91	15.21	8.44	6.335	3.81	0
ENSG00000009830.11	POMT2	ENST00000452340.7	1.97	1.79	2.65	1.88	2.295	1.68	2.46	0	0	1.83	5.56	6.65	2.52	1.78	1.68	2.065	1.65	1.62	2.58	1.72	2.36	0	0	4.1	4.68	2.47	1.965	2.33	0	2.11	3.95	0	0	1.56	3.035	0	2.31	2.195	0	4.49	3.495	0	8.19	3.63	1.945	1.8	1.95	2.53	0	13.05	5.87	3.935	2.99	0
ENSG00000009830.11	POMT2	ENST00000553880.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	0	0	0	0
ENSG00000009830.11	POMT2	ENST00000554564.1	1.68	0	2.85	0	0	0	2.05	0	0	0	3.71	4.83	0	0	0	0	0	0	0	0	2.07	0	0	2.53	3.56	1.85	2.04	1.64	1.58	1.62	3.11	0	0	0	2.26	0	2.12	2.875	0	2.08	2.06	0	8.41	2.79	2.36	2.38	2.24	2.07	0	8.32	6.35	3.04	2.695	0
ENSG00000009830.11	POMT2	ENST00000555134.1	0	0	0	0	0	0	1.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.065	0	0	0	0	0	0	0	0	0	1.755	0	0	0	0	0	1.505	0	4	1.71	0	0	0	0	0	23.03	3.68	1.95	0	0
ENSG00000009830.11	POMT2	ENST00000555710.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74	0	0	0	0
ENSG00000009830.11	POMT2	ENST00000556171.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62	0	0	0	0
ENSG00000009830.11	POMT2	ENST00000556394.1	0	0	1.77	0	0	0	0	0	0	0	0	0	0	0	0	1.655	0	0	1.8	0	0	0	0	0	1.95	0	0	0	0	0	0	0	0	1.79	3.32	1.815	0	0	0	0	0	0	4.18	2.17	0	0	0	1.7	0	28.69	3.37	0	0	0
ENSG00000009830.11	POMT2	ENST00000556404.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000009830.11	POMT2	ENST00000556446.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96	0	0	0	0
ENSG00000009830.11	POMT2	ENST00000557675.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.38	0	0	0	0
ENSG00000010404.17	IDS	ENST00000340855.10	24.15	16.47	10.77	58.27	40.85	51.74	26.05	153.3	287.6	103.75	119.8	76.64	187.6	275.1	142.9	93.025	172.05	72.22	48.3	60.93	21.56	15.59	27.595	29.51	35.62	25.95	14.95	27.5	11.53	24.6	33.47	18.06	9.81	10.43	11.92	4.085	28.675	16.605	7.48	35.67	32.785	5.365	59.66	23.92	19.29	22.23	20.11	17.83	8.25	5.79	25.69	32.74	23.845	13.2
ENSG00000010404.17	IDS	ENST00000370441.8	3.71	2	0	6.545	3.855	4.77	2.42	4.155	4.41	0	0	0	4.44	4.39	1.95	1.68	1.83	0	0	0	2.03	6.655	7.69	0	2.085	2.79	1.64	2.35	3.47	2.43	0	0	0	0	0	0	4.195	1.965	2.85	1.76	0	0	5.08	1.54	5.465	8.28	1.75	2.55	0	0	1.83	2.145	2.08	2.78
ENSG00000010404.17	IDS	ENST00000428056.6	3.75	2.68	0	11.595	6.815	9.25	6.25	0	0	0	1.8	2.4	1.81	0	0	0	0	0	1.74	0	3.54	1.91	3.395	7.39	9.245	5.59	2.74	6.57	2.3	5.76	7.7	2.9	1.705	0	0	0	3.82	2.795	0	6.88	8.005	0	5.62	3.85	3.09	3.27	3.22	2.03	1.66	0	4.01	7.925	4.595	0
ENSG00000010404.17	IDS	ENST00000464251.5	6.04	5.44	2.265	20.755	12.17	17.25	8.64	0	0	0	0	0	0	0	0	0	0	0	3.29	1.63	5.69	2.42	4.635	10.14	11.51	10.5	4.62	10.13	4.3	9.99	10.9	6.26	4.595	2.55	2.61	0	8.265	3.26	2	6.78	10.87	1.83	8.8	6.79	4.885	4.8	5.17	4.25	2.57	1.61	5.76	11.91	7.39	3.15
ENSG00000010404.17	IDS	ENST00000466323.5	1.76	0	0	3.135	2.055	2.62	1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.275	3.625	1.69	0	0	0	1.6	1.76	1.59	2.15	0	0	0	0	0	2.05	1.5	0	0	0	0	3.35	1.52	1.835	2.54	0	0	0	0	1.85	0	0	0
ENSG00000010404.17	IDS	ENST00000490775.5	0	0	0	0	0	0	0	1.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000037474.14	NSUN2	ENST00000264670.10	13.23	10.71	11.215	12.53	12.59	14.39	15.74	3.61	3.855	3.995	9.69	8.79	5.34	5.6	3.66	4.51	4.22	3.52	5.07	3.65	12.87	24.44	31	13.27	13.615	13.16	13.71	13.2	15.76	13.58	16.94	5.41	6.835	4.95	10.03	7.575	11.575	12.48	14.6	14.09	12.57	5.685	12.03	11.44	15.86	16.71	15.47	17.23	10.43	16.45	11.81	16.03	14.145	1.7
ENSG00000037474.14	NSUN2	ENST00000502932.1	0	0	0	0	0	0	0	0	0	0	1.7	1.84	0	0	0	0	0	0	0	0	0	0	0	0	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76	1.525	0	0	0	1.955	1.61	1.5	0	0	0	0	0	0	0
ENSG00000037474.14	NSUN2	ENST00000504374.5	0	0	0	1.885	1.505	1.81	2.06	0	0	0	4.51	4.38	0	0	0	0	0	0	1.72	0	0	0	0	3.6	2.09	0	0	0	0	0	0	0	0	0	0	0	1.94	0	0	2.54	1.605	0	1.64	2	0	0	0	0	0	0	1.82	2.045	2.16	0
ENSG00000037474.14	NSUN2	ENST00000505892.5	2.26	1.53	0	0	0	0	1.56	0	0	0	3.25	4.25	0	0	0	0	0	0	0	0	2.23	1.54	0	1.98	2.76	1.72	1.52	2.05	0	1.78	3.17	0	0	0	3.585	0	1.74	0	0	4.05	3.125	0	3.48	2.16	2.19	2.48	1.6	2.15	0	2.18	3.13	3.175	2.05	0
ENSG00000037474.14	NSUN2	ENST00000506139.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.93	9.61	0	0	0	0	0	1.68	1.6	0	0	0	0	0	0	0	1.79	2.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000037474.14	NSUN2	ENST00000507888.1	4.77	4.39	3.075	3.615	3.775	2.85	4.29	0	1.55	1.59	7.95	9.12	2.61	1.8	1.61	1.635	1.595	0	2.16	1.63	5.02	3.87	6.55	7.95	7.62	3.85	4.54	3.57	4.18	3.34	6.61	1.86	0	2.79	1.9	2.97	6.83	4.515	0	7.91	7.66	2.82	5.73	5.53	6.99	5.76	6.53	7.42	3.44	3.88	7.56	6.45	5.845	0
ENSG00000037474.14	NSUN2	ENST00000513888.5	10.55	10.7	8.36	9.17	9.6	7.44	12.46	4.66	5.41	5.455	16.84	16.87	7.62	6.93	6.03	6.46	6.005	4.61	7.17	5.65	11.53	9.31	17.58	17.81	13.155	9.99	11.13	9.33	12.07	8.62	14.13	5.46	4.505	8.23	10.515	12.975	14.01	9.485	4.39	15	14.095	6.755	16.69	15.47	16.495	14.39	14.12	21.34	8.78	14.82	15.2	13.68	13.835	2.5
ENSG00000038002.8	AGA	ENST00000264595.6	6.11	4.92	7.985	11.195	9.26	7.21	4.75	3.835	3.305	4.385	2.87	2.42	2.86	4.01	4.22	4.29	3.985	3.8	10.71	4.65	6.62	7.635	7.97	6.58	6.595	4.64	5.03	3.51	10.23	3.32	4.87	2.36	1.53	4.49	6.48	3.525	6.38	9.415	2.06	6.39	5.905	3.595	5.01	5.4	8.17	9.35	5.58	6.91	3.98	8.93	10.45	6.08	7.015	1.94
ENSG00000038002.8	AGA	ENST00000506853.5	2.36	1.52	2.195	2.495	1.965	2.44	2.03	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14	6.165	5.2	2.32	3.08	0	0	0	2.33	0	0	0	0	0	0	0	1.85	3.72	0	2.28	3.01	0	0	0	2.415	3.18	1.59	0	0	2.94	2.2	2.535	2.545	0
ENSG00000040531.14	CTNS	ENST00000046640.7	8.2	6.93	12.03	7.445	7.84	5.36	7.91	2.81	2.535	3.16	3.26	4.14	3.58	2.84	2.9	2.96	2.71	2.92	5.6	3.53	7.64	7.4	3.57	12.07	12.33	6.8	5.69	6.9	4.38	6.63	7.81	3.79	2.81	6.33	7.655	4.47	10.705	6.785	5.02	16.77	10.11	6.985	8.51	8.89	7.24	8.21	6.78	9.63	7.05	15.58	8.21	9.74	7.75	1.96
ENSG00000040531.14	CTNS	ENST00000381870.7	0	0	1.825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.595	0	0	0	0	0	0	0	0	0	1.77	0	0	0	0	2.36	0	2.16	0	0	0	1.72	0	0	0	12.79	0	0	0	0
ENSG00000053747.15	LAMA3	ENST00000269217.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36	0	0	0	0	0	0	0	2.14	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	4.995	5.47	0	0	0	0	0	0	2.355	0
ENSG00000053747.15	LAMA3	ENST00000313654.13	2.78	1.93	0	0	2.525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48	0	0	4.04	3.71	0	0	0	0	0	2.91	0	0	0	0	0	5.22	0	0	5.59	1.58	0	0	2.17	1.915	2.48	0	0	0	0	0	5.695	3.415	0
ENSG00000053747.15	LAMA3	ENST00000588004.1	4.73	4.86	0	0	3.88	1.99	4.84	0	0	0	0	0	0	0	0	0	0	0	0	0	8.55	0	0	7.2	8.605	1.51	3.355	2.23	6.99	2.63	8.82	0	0	0	1.905	0	13.82	9.85	0	6.12	3.01	0	1.83	7.28	14.43	13.79	5.14	0	4.38	2.9	0	9.015	12.275	0
ENSG00000053747.15	LAMA3	ENST00000588164.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.605	1.83	0	0	0	0	0	0	0	0
ENSG00000053747.15	LAMA3	ENST00000588770.5	9.23	8.22	0	3.145	7.8	4.05	6.85	0	0	0	0	0	0	0	0	0	0	0	0	0	13.12	0	0	13.86	14.79	2.74	4.265	3.93	7.05	4.27	14.81	0	0	0	1.845	0	21.575	10.86	0	15.25	5	0	2.54	10.5	16.335	18.07	6.9	0	4.73	3.23	2.22	17.28	16.5	0
ENSG00000053747.15	LAMA3	ENST00000592442.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82	2.17	0	0	0	0	0	0	0	0
ENSG00000059573.8	ALDH18A1	ENST00000371221.3	0	0	1.68	2.2	1.97	1.86	1.62	0	0	0	1.61	0	0	0	0	0	0	0	0	0	0	7.31	6.405	0	0	0	13.065	0	2.3	0	1.55	0	0	0	2.025	0	0	7.73	0	0	1.57	2.81	6.59	2.07	1.685	1.74	19.29	0	2.94	2.63	4.1	0	1.645	0
ENSG00000059573.8	ALDH18A1	ENST00000371224.6	7.7	8.96	11.4	16.555	14.21	13.74	12.87	5.505	6.12	6.04	10.42	9.88	7.04	7.54	4.79	6.835	6.605	4.94	5.44	5.53	9.98	42.365	41.135	12.59	17.155	9.51	10.875	7.5	14.11	7.92	9.95	5.21	2.44	7.12	12.495	7.58	9.33	23.585	1.55	8.78	11.77	14.255	22.87	13.86	12.98	13.65	13.47	9.77	13.19	9.25	23.4	12.19	12.465	0
ENSG00000059573.8	ALDH18A1	ENST00000485428.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74	0	0	0	0	0	0	0
ENSG00000059804.15	SLC2A3	ENST00000075120.11	72.29	87.34	5.235	21.785	22.975	34.15	16.39	10.29	14.61	11.5	31.45	25.78	17.15	25.59	11.51	20.345	14.21	9.35	15.95	11.58	36.26	37.23	40.21	14.68	11.75	16.25	7.55	13.48	3.28	12.84	15.6	23.04	4.155	8.79	14.935	3.34	65.965	7.32	8.97	53.79	15.81	0	22.87	11.67	10.44	14.52	9.15	35.32	5.04	4.99	27.17	15.135	14.52	229.7
ENSG00000059804.15	SLC2A3	ENST00000469295.1	14.09	25.29	0	6.855	6.785	5.83	7.02	0	0	0	1.5	1.66	0	0	0	0	0	0	4.16	0	8.95	2.12	2.025	4.84	3.115	5.11	1.685	3.37	0	3.29	5.76	7.51	0	3.23	2.815	1.84	21.385	2.875	1.79	20.19	5.09	0	7.34	5.48	3.35	2.84	1.5	4.58	0	6.1	9.27	4.325	6.095	11.64
ENSG00000059804.15	SLC2A3	ENST00000476634.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71
ENSG00000059804.15	SLC2A3	ENST00000486749.5	4.11	3.75	0	0	0	0	0	0	0	0	0	1.88	0	0	0	0	0	0	0	0	2.63	0	0	0	0	0	0	0	0	0	1.87	0	0	0	0	0	6.765	0	0	2.56	0	0	1.91	0	0	0	0	4.54	0	0	0	0	0	8.03
ENSG00000059804.15	SLC2A3	ENST00000490763.1	7.94	10.24	0	2.76	3.1	3.02	2.51	0	0	0	0	0	0	0	0	0	0	0	1.7	0	5.29	0	0	1.91	1.625	2.3	0	1.52	0	0	2.37	3.72	0	1.7	0	0	9.7	1.68	0	10	2.19	0	3.12	2.16	1.775	1.57	0	1.58	0	0	4.57	2.175	2.77	6.23
ENSG00000059804.15	SLC2A3	ENST00000495813.5	2.63	3.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.375	0	0	3.49	0	0	0	0	0	0	0	0	0	0	1.58	0	0	0
ENSG00000059804.15	SLC2A3	ENST00000543435.1	16.39	18.11	2.125	3.98	5.45	7.3	7.55	8.14	10.18	6.665	8.16	9.82	11.35	10.36	7.8	10.505	8.235	6.69	3.91	7.85	9.83	5.025	6.895	3.66	4.15	3.51	2.245	3.49	0	2.9	5.67	6.32	0	4.58	6.91	2.06	22.12	1.725	1.53	13.1	4.335	0	9.57	3.91	3.72	4.35	2.89	20.67	1.79	0	6.51	3.415	4.515	106.8
ENSG00000062822.12	POLD1	ENST00000440232.6	4.11	3.72	3.135	4.445	3.775	3.3	5.47	0	0	0	4.42	4.6	0	0	0	0	0	0	1.93	0	4.64	6.12	24.655	5.64	6.685	4.84	5.515	3.95	6.07	3.97	5.53	1.7	0	2.46	3.755	1.53	7.97	5.03	1.75	6.54	5.325	1.83	3.84	4.81	5.905	5.79	6.93	9.15	2.82	12.52	8.59	8.44	5.75	1.63
ENSG00000062822.12	POLD1	ENST00000593981.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000062822.12	POLD1	ENST00000596221.1	1.99	2.31	2.095	1.765	1.995	0	3.31	0	0	0	2.96	2.87	0	0	0	0	0	0	2.14	0	2.51	2.71	11.06	3.16	2.895	2.38	3.26	1.86	3.72	1.95	3.31	0	0	2.5	5.62	1.715	4.8	2.29	0	3.04	2.53	0	3.08	3.6	3.19	2.64	3.84	7.01	1.84	9.39	5.24	3.28	3.075	0
ENSG00000062822.12	POLD1	ENST00000596425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000062822.12	POLD1	ENST00000596648.1	1.6	1.81	0	1.59	1.71	0	1.99	0	0	0	3.97	4.53	0	0	0	0	0	0	0	0	1.9	1.54	6.06	2.83	2.325	2.34	2.58	1.79	2.24	1.89	3.38	0	0	0	2.075	0	4.63	2.015	0	2.56	3.075	0	2.8	3.12	1.935	1.63	3.29	5.62	0	5.22	4.72	3.35	2.755	0
ENSG00000062822.12	POLD1	ENST00000597963.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66	0	0	0	0
ENSG00000062822.12	POLD1	ENST00000599857.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0
ENSG00000062822.12	POLD1	ENST00000600746.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000072501.17	SMC1A	ENST00000322213.8	7.92	7.03	6.215	10.415	9.745	12.62	9.62	2.915	2.77	3.32	17.81	14.35	3.47	3.92	2.85	3.145	2.915	2.74	4.31	2.87	7.66	10.645	21.915	9.36	12.025	9.85	8.33	10.34	8.94	10.51	12.1	4.63	3.63	3.62	4.83	3.605	8.925	8.1	7.38	9.97	10.86	3.69	6.23	6.98	8.255	8.54	9.96	10.05	5.94	5.23	8.88	14.255	9.835	1.82
ENSG00000072501.17	SMC1A	ENST00000428014.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000072501.17	SMC1A	ENST00000463684.1	0	0	0	0	0	1.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.825	11.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
