Ensembl Gene ID	Gene ID	Ensembl Transcript ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
ENSG00000003393.14	ALS2	ENST00000439495.5	0	0	0	0	0	0	0	0	0	0	1.89	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000003393.14	ALS2	ENST00000467448.5	1.92	1.52	0	1.92	1.58	1.79	1.59	0	0	0	3.42	2.61	0	0	0	0	0	0	0	0	1.84	2.09	1.64	0	0	0	0	0	0	0	1.75	0	0	0	0	0	0	0	0	2.21	0	0	0	0	1.54	1.62	0	0	0	1.9	0	1.58	0	0
ENSG00000003393.14	ALS2	ENST00000482891.5	0	0	0	0	0	0	0	0	0	0	4.01	3.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004399.12	PLXND1	ENST00000324093.8	28.2	22.84	6.735	16.69	23.76	18.71	11.39	3.09	4.35	3.445	0	1.84	6.51	5.34	2.75	2.855	2.485	3.08	7.94	4.96	20.94	20.235	0	15.61	21.83	8.06	6.12	9.83	3.64	9.3	16.28	7.84	5.235	4.2	5.12	0	27.15	5.36	2.42	24.42	5.3	2.035	4.41	8.19	4.585	5.76	8.8	11.08	4.24	3.18	16.67	21.435	11.3	1.53
ENSG00000004399.12	PLXND1	ENST00000501038.6	6.77	5.34	2.9	3.485	4.8	3.15	2.94	0	0	0	0	0	2.35	1.54	0	0	0	0	2.62	1.66	4.57	1.92	0	6.82	10.165	2.09	1.745	2.52	0	2.33	4.44	2.57	1.915	3.11	4.685	1.53	9.36	1.53	0	8.43	2.28	0	2.85	4.22	1.56	1.74	2.31	7.77	0	2.31	5.12	6.04	4.95	0
ENSG00000004399.12	PLXND1	ENST00000503166.1	2.32	2.34	0	0	1.905	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94	0	0	4.47	2.465	0	0	0	0	0	2.4	0	0	0	1.545	0	3.78	0	0	3.66	0	0	0	0	0	0	0	1.7	0	0	2.19	2.96	2.025	0
ENSG00000004399.12	PLXND1	ENST00000504524.5	42.62	38.41	19.33	20.77	36.715	18.45	16.15	7.57	8.685	5.135	2.02	3.14	12.19	9.67	6.59	7.815	4.12	5.63	18.65	12.25	33.65	18.225	0	35.43	35.065	12.06	10.925	15.14	6.89	13.79	27.37	13	9.79	13.74	18.505	5.295	47.705	8.88	3.29	40.23	8.825	3.93	10.62	16.89	10.175	11.16	17.25	43.58	8.37	9.14	24.7	29.16	21.105	4.11
ENSG00000004399.12	PLXND1	ENST00000504689.1	0	1.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78	2.03	0	1.9	0	1.55	2.07	0	0	0	0	0	2.31	0	0	0	2.14	0	0	0	0	1.81	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0
ENSG00000004399.12	PLXND1	ENST00000504767.5	2.97	2.49	0	1.62	2.11	1.5	1.66	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28	0	0	1.99	2.395	0	0	0	0	0	1.74	0	0	0	0	0	3.94	0	0	2.84	0	0	0	0	0	0	0	0	0	0	2.08	2.535	1.92	0
ENSG00000004399.12	PLXND1	ENST00000504979.1	5.9	3.44	1.54	2.545	3.95	2.47	2.55	0	0	0	0	0	0	0	0	0	0	0	1.86	0	4.4	0	0	5.78	4.225	1.65	0	1.97	0	1.85	3.81	1.91	0	0	0	0	7.09	1.575	0	7.92	0	0	0	2.07	0	0	2.01	3.11	0	0	3.97	4.305	3.095	0
ENSG00000004399.12	PLXND1	ENST00000506979.1	26.59	26.03	9.81	15.675	24.52	16.13	11.66	3.745	4.54	3.205	0	1.92	7.72	5.82	2.87	3.465	2.56	3.46	8.68	6	20.34	17.56	0	25.45	21.93	7.11	5.795	8.58	3.71	7.88	16.96	7.71	5.08	7.04	9.6	2.19	27.855	4.59	2.09	23.93	6.47	2.205	5.77	9.24	5.505	6.43	8.44	18.71	4.36	4.2	16.06	18.52	13.005	2.61
ENSG00000004399.12	PLXND1	ENST00000508630.1	11.19	7.9	4.785	5.83	8.67	4.93	4.65	0	0	0	0	0	3.26	1.99	1.67	1.605	0	0	5.52	2.75	7.82	5.07	0	8.89	11.435	3.88	2.875	4.49	1.84	4.06	5.7	4.19	2.755	3.64	3.31	0	13.91	2.965	0	15.95	3.985	0	3.98	5.73	2.18	2.49	4.1	10.16	1.83	2.33	8.65	10.58	7.84	0
ENSG00000004399.12	PLXND1	ENST00000511018.1	3.68	3.67	0	1.99	2.595	2.25	1.57	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85	2.45	0	2.65	3.195	0	0	0	0	0	3.75	0	0	0	0	0	3.225	0	0	2.78	0	0	0	0	0	0	0	0	0	0	2.05	2.15	0	0
ENSG00000004399.12	PLXND1	ENST00000512744.5	17.15	17.86	6.085	7.195	13.445	8.61	5.68	2.63	3.215	2.03	0	0	5.08	3.94	2.12	2.25	1.75	2.5	4.67	3.7	13.94	6.01	0	12.59	12.64	3.57	3.91	4.7	2.45	4.33	9.44	5.77	3.88	4.83	8.805	0	16.5	3.37	0	11.59	3.13	1.66	3.16	5.6	3.5	4.18	5.83	12.94	2.7	2.58	9.26	9.25	7.27	1.98
ENSG00000004399.12	PLXND1	ENST00000512807.1	11.42	7.67	4.06	4.51	7.345	3.9	4.68	0	0	0	0	0	1.99	0	0	0	0	0	2.26	0	8.82	3.55	0	7.01	9.345	3.4	3.065	4.18	1.84	4.01	6.04	3.25	2.83	2.84	3.91	0	13.95	2.89	0	10.61	2.56	0	2.35	3.99	2.5	2.63	5.02	10.02	2.12	1.77	6.44	8.18	5.09	0
ENSG00000004399.12	PLXND1	ENST00000514990.1	6.63	5.07	2.115	4.035	5.195	3.55	3.3	0	0	0	0	0	1.53	0	0	0	0	0	1.65	0	5.2	2.585	0	6.66	5.78	2.28	1.64	2.56	0	2.38	4.09	2.87	1.64	1.75	2.405	0	7.885	1.9	0	7.31	1.67	0	0	2.69	0	0	2.31	3.03	0	0	4.99	5.915	4.355	0
ENSG00000004848.7	ARX	ENST00000379044.4	0	0	0	0	0	0	0	3.38	7.13	4.4	0	0	5.93	6.52	2.53	1.84	4.455	3.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.52	0	63.005	0	0	0	0	0	0	0	0	4.23	0	0	0	0
ENSG00000005339.14	CREBBP	ENST00000262367.9	14.8	11.19	7.195	16.21	13.08	18.07	15.93	3.96	4.91	4.84	21.34	23.96	7.93	6.51	4.04	4.565	5.135	3.99	4.1	3.53	13.93	8.485	8.825	16.92	21.79	15.73	10.74	14.62	9.69	14.13	17.93	5.68	4.055	4.72	5.885	4.475	12.945	10.68	9.18	17.98	20.19	4.82	11.05	13.22	15.68	16.83	13.06	14.42	7.32	16.17	17.87	23.495	15.2	4.74
ENSG00000005339.14	CREBBP	ENST00000382070.7	0	0	0	0	0	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.83	3.085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0
ENSG00000005339.14	CREBBP	ENST00000571763.5	2.67	1.94	0	1.885	1.57	1.88	2.58	0	0	0	3.23	3.74	0	0	0	0	0	0	0	0	2.68	0	0	3.51	2.805	2.04	0	1.89	0	1.69	2.03	0	0	0	0	0	2.73	2.205	0	4.45	3.625	0	2.28	2.85	2.81	2.86	1.99	2.09	0	1.63	4.41	3.77	3.34	0
ENSG00000005339.14	CREBBP	ENST00000572134.1	0	0	0	0	0	2.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86	0	0	0	0	0	0	0	1.59	0	1.805	0	0	0	0	0	0	0	0	20.62	0	1.59	0	0
ENSG00000005339.14	CREBBP	ENST00000575237.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	0	0
ENSG00000005893.15	LAMP2	ENST00000200639.8	19.56	24.17	38.045	29	25.145	17.79	21.33	11.19	6.28	13.995	4.26	5.26	7.78	8.76	13.75	9.06	8.675	15.6	35.98	16.25	21.87	60.045	9.775	35.59	29.21	14.63	19.32	14.83	34.17	14.07	20.81	11.19	4.915	26.08	16.93	28.57	30.095	59.005	3.32	25.45	17.715	14.08	14.28	23.75	20.43	18.37	20.41	20.73	20.86	8.3	33.46	19.49	31.74	21.82
ENSG00000005893.15	LAMP2	ENST00000371335.4	23.63	20.52	16.64	19.945	19.275	20.05	17.68	24.015	12.68	29.885	11.21	9.71	14.26	17.24	30.86	19.545	18.61	31.38	80.07	33.86	23.08	41.155	22.78	32.97	27.825	14.66	10.93	13.1	27.45	12.46	22.02	10.43	5.95	7.64	13.26	9.14	25.12	21.27	30.86	25.66	23.175	5.89	17.82	14.6	29.6	28.66	11.64	13.03	10.24	9.87	20.37	23.105	28.25	17.64
ENSG00000005893.15	LAMP2	ENST00000434600.6	2.23	1.89	2.79	2.325	2.36	2.38	2.21	2.365	2.69	4.055	6.72	5.21	3.38	5.39	3.15	3.845	3.495	3.02	8.13	3.35	2.34	5.395	0	3.78	3.65	2.34	1.955	2.01	1.97	1.95	2.58	2.07	0	1.88	0	0	2.85	3.68	0	4.84	2.995	0	1.76	1.9	2.63	2.85	2.04	0	1.8	0	3.5	2.78	3.175	0
ENSG00000005893.15	LAMP2	ENST00000486593.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000302539.8	0	0	0	0	0	0	0	0	2.745	1.825	22.72	27.16	6.27	4.81	1.5	1.965	2.035	0	1.72	0	0	0	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.055	14.89	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000389817.7	0	0	0	0	0	0	0	0	3.02	2.115	15.81	18.4	5.85	4.66	1.64	2.04	2.235	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86	13.15	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000524561.1	0	0	0	0	0	0	0	0	0	0	14.01	17.32	3	1.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33	8.06	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000525022.1	0	0	0	0	0	0	0	0	0	0	4.88	5.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000526037.5	0	0	0	0	0	0	0	5.08	9.575	5.675	43.42	42.93	12.82	11.58	6.71	6.345	5.24	4.76	4.83	3.16	0	0	0	2.93	0	0	0	0	0	0	0	0	0	0	0	0	1.77	0	0	1.5	0	4.225	27.6	0	0	0	0	0	2.54	0	2.2	0	0	0
ENSG00000006071.12	ABCC8	ENST00000526168.5	0	0	0	0	0	0	0	4.85	8.895	5.915	30.33	28.92	13	10.9	6.05	5.085	5.53	4.44	4.16	3.26	0	0	0	2.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41	21.62	0	0	0	0	0	2.73	0	1.72	0	0	0
ENSG00000006071.12	ABCC8	ENST00000526921.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.865	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000527905.5	0	0	0	0	0	0	0	0	0	0	8.9	11.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000528202.5	0	0	0	0	0	0	0	0	0	0	3.55	5.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000528374.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.055	1.52	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000529967.5	0	0	0	0	0	0	0	0	0	0	7.48	10.85	2.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000531642.5	0	0	0	0	0	0	0	0	0	0	5.17	6.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000531911.1	0	0	0	0	0	0	0	0	0	0	0	1.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000532220.1	0	0	0	0	0	0	0	0	1.615	0	17.22	21.57	4.03	2.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.92	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006071.12	ABCC8	ENST00000635881.1	0	0	0	0	0	0	0	0	0	0	3.88	5.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006652.13	IFRD1	ENST00000005558.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53	0	0	0	0	0	0	0	0	0	2.33	0	0	0	0
ENSG00000006652.13	IFRD1	ENST00000403825.7	25.98	24.72	13.985	41.54	31.375	40.35	17.16	10.99	10.6	13.48	19.37	17.35	12.37	14.11	11.79	14.57	13.425	11.12	17.31	13.62	24.59	23.055	15.095	18.66	19.85	25.06	17.17	25.08	15.92	24.06	22.71	11.9	6.63	10.06	15.615	7.955	31.985	20.065	21.21	34.72	21	27.915	26.57	22.89	14.695	14.16	16.12	15.43	18.49	24.1	23.85	22.5	22.955	12.9
ENSG00000006652.13	IFRD1	ENST00000421296.1	8.8	10.01	6.605	15.93	10.17	12.69	6.51	1.735	1.615	2.19	4.04	4.66	2.72	2.15	2.09	2.505	2.035	1.5	4.33	2.34	8.98	3.68	2.135	10.54	8.745	8.87	5.305	8.17	7.08	6.85	10.04	5.2	2.405	4.86	4.62	7.545	15.485	6.9	3.94	13.76	7.925	10.695	18.7	11.45	6.345	5.87	5.62	8.66	7.1	10.02	12.2	7.68	10.585	3.33
ENSG00000006652.13	IFRD1	ENST00000466459.5	2.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01	0	0	0	0	0	0	0	0	0	2.34	0	0	0	0	0	0	0	0	0	0	0	0	0	1.675	0	0	0	0	0	0	0	0	0
ENSG00000006652.13	IFRD1	ENST00000489994.5	5.08	4.88	2.895	3.965	3.065	3.34	2.86	0	0	0	0	1.67	1.59	0	2.1	1.83	0	0	2.96	1.75	5.25	0	0	5.73	4.74	3.28	2.86	2.66	2.8	1.63	4.21	3.68	1.835	3.04	6.205	4.085	7.695	3.635	0	9.63	6.81	4.805	9.69	9.36	3.465	3.27	2.83	5.86	3.01	6.92	5.99	3.895	5.765	2.06
ENSG00000006652.13	IFRD1	ENST00000535603.5	0	0	1.68	1.91	1.565	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69	0	0	0	2.02	0	0	0	0	0	2.02	0	0	0	0	0	0	0	0	1.62	2.55	0	2.83	0	0	0	0	0	0	2.52	2.67	1.695	0	0
ENSG00000006652.13	IFRD1	ENST00000621379.4	0	1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	2.195	0	0	1.61	0	4.31	0	0	0	0	0	0	0	0	0	0	0	1.8
ENSG00000006744.18	ELAC2	ENST00000338034.8	13.5	10.09	16.29	14.71	12.975	16.09	14.3	3.12	4.355	4.215	10.81	10.56	6.29	6.32	2.95	3.51	4.615	3.15	5.24	3.25	11.78	15.675	18.845	11.65	12.345	14.75	10.52	17.53	12.42	18.53	16.41	6.5	7.16	4.62	4.96	3.52	9.575	9.68	12.93	13.96	10.915	3.26	7.18	9.46	11.355	12.88	10.73	13.69	7.61	13.27	11.65	15.52	11.93	0
ENSG00000006744.18	ELAC2	ENST00000395962.6	6.87	6.74	13.51	6.12	6.87	6.82	6.95	4.4	6.405	5.645	4.67	5.08	7.88	7.87	4.08	4.82	5.495	4.68	4.73	4.62	6.26	9.15	12.46	4.04	4.965	8.6	7.44	10.3	8.54	11.21	4.36	5.92	8.47	5.49	7.035	5.345	4.985	6.24	11.07	4.72	4.385	4.03	5.13	8.01	5.84	6.35	6.66	8.95	6.6	11.1	7.04	5.875	5.26	0
ENSG00000006744.18	ELAC2	ENST00000465825.5	3.31	2.03	2.3	2.05	2.04	1.71	2.48	0	0	0	3.48	3.69	1.52	0	0	0	0	0	0	0	3.19	0	1.605	2.68	2.805	2.41	2.15	2.44	2	2.36	2.57	0	0	0	1.745	1.86	2.88	2.03	0	3.65	2.275	0	2.94	3.6	3.85	3.87	2.88	6.11	1.64	4.75	3.47	2.875	2.53	0
ENSG00000006744.18	ELAC2	ENST00000480891.5	1.7	1.61	1.63	1.68	0	0	1.73	0	0	0	1.76	1.98	0	0	0	0	0	0	1.74	0	1.76	0	0	1.93	2.585	1.67	0	1.74	0	1.67	1.52	0	0	0	1.845	1.57	1.74	0	0	3.18	2.085	0	2.79	3.05	1.89	1.99	0	2.89	0	3.21	2.47	1.975	2.04	0
ENSG00000006744.18	ELAC2	ENST00000487229.6	2.83	1.98	2.265	2.48	2.245	2.54	3.14	1.67	1.875	1.75	3.82	3.86	2.04	1.84	1.82	2.12	2.1	2.07	0	1.69	2.91	0	1.655	2.51	3.325	2.76	1.98	3.03	2.16	2.88	2.74	1.7	1.605	2.26	2.27	3.535	2.85	2.07	0	3.52	2.515	0	3.18	4.03	3.61	3.72	2.49	3.7	1.83	5.03	3.99	2.885	2.9	0
ENSG00000006744.18	ELAC2	ENST00000491478.5	2.75	2.08	1.955	2.715	2.5	2.49	3.19	0	0	0	3.2	3.23	0	0	0	0	0	0	0	0	2.81	0	2.49	3.57	4.005	2.5	2.52	2.5	2.5	2.55	3.39	0	0	1.56	2.585	0	3.37	2.385	0	3.28	2.95	0	2.2	3.76	3.43	3.22	3.2	5.55	1.78	4	3.68	3.205	3.28	0
ENSG00000006744.18	ELAC2	ENST00000578991.5	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007168.12	PAFAH1B1	ENST00000397193.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.995	19.135	0	0	0	0	0	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127.6	0	0	0	7.3
ENSG00000007168.12	PAFAH1B1	ENST00000397195.9	34.06	27.29	27.585	50.56	47.41	52.62	35.6	28.85	38.85	32.2	112.3	89.58	52.19	65.91	29.41	42.205	37.76	27.24	37.02	31.15	30.66	35.975	23.97	38.45	42	45.08	30.715	42.57	29.48	42.76	40.02	21.17	19.55	16.29	22.79	8.75	39.445	29.065	38.07	48.72	34.9	9.48	41.76	31.4	36.705	38.86	33.78	29.77	20.41	35.56	40.68	50.705	39.47	4.67
ENSG00000007168.12	PAFAH1B1	ENST00000571495.1	8.34	4.08	2.03	7.305	4.985	8.25	4.82	0	0	0	4.94	4.93	0	0	0	0	0	0	0	0	7.12	2.125	4.16	7.25	5.3	4.77	2.615	4.98	2.96	4.19	5.27	2.46	0	1.59	0	0	10.065	3.505	2.91	13.81	5.595	0	3.81	3.8	8.32	9.47	3.4	3.1	1.67	3.83	5.64	7.985	6.86	1.65
ENSG00000007168.12	PAFAH1B1	ENST00000572915.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57	0	0	0	0
ENSG00000007168.12	PAFAH1B1	ENST00000574213.1	2.98	2.5	1.62	2.99	2.53	2.58	3.13	0	0	0	4.19	4.14	0	0	0	0	0	0	1.67	0	2.86	0	2.015	7.27	3.965	2.5	2.15	1.96	2.82	1.89	2.71	1.92	0	1.61	1.685	0	5.6	3.225	0	4.8	3.88	0	3.91	3.19	4.555	4.07	2.86	3.14	0	3.18	4.97	3.41	5.645	0
